userId,createdAt,age_at_signup,mobile_provider,mobile_plan,danaVerifiedAccount,gps_closest_center,gps_distance_to_center,verify.emergencyContact.passed,verify.applicant.passed,defaultPayment,detail.gender,detail.birthplace,detail.penghasilan_band,detail.pendidikan,detail.pekerjaan,detail.industri,npwp_provided,statistics.statisticCustomerInfo.1-7d,statistics.statisticCustomerInfo.1-14d,statistics.statisticCustomerInfo.1-21d,statistics.statisticCustomerInfo.1-30d,statistics.statisticCustomerInfo.1-60d,statistics.statisticCustomerInfo.1-90d,NO_QUERY_RECORD,blacklist,defaulted
5d18f7e0e56ea83f17432f24,2019-07-01 00:56:48.682000+07:00,41,,,TRUE,West Jakarta,0.151757733,FALSE,TRUE,dana,m,Purworejo,10.000.001 - 15.000.000 IDR,s1,swasta,industri7,TRUE,0,2,3,3,4,4,FALSE,FALSE,TRUE
5d16de16e56ea83f17432dbb,2019-06-29 10:42:14.205000+07:00,38,Telkomsel,KartuHALO,FALSE,Tangerang,165.9283978,TRUE,FALSE,card,m,Medan,> 20.000.001,s1,swasta,industri15,TRUE,0,0,0,0,2,2,FALSE,FALSE,FALSE
5d15ee32e56ea83f17432d39,2019-06-28 17:38:42.238000+07:00,20,Three,3,TRUE,Surabaya,2.679058803,TRUE,TRUE,dana,m,surabaya,< 5.000.000 IDR,sma,administrative,industri19,TRUE,1,2,2,3,3,4,FALSE,FALSE,TRUE
5d149c75e56ea83f17432c35,2019-06-27 17:37:41.039000+07:00,34,Telkomsel,"SimPATI, KartuHALO",TRUE,Bekasi,14.80162495,TRUE,FALSE,dana,m,Jakarta ,10.000.001 - 15.000.000 IDR,sma,swasta,industri5,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5d141ca6e56ea83f17432b80,2019-06-27 08:32:22.071000+07:00,33,Three,3,TRUE,,,FALSE,TRUE,dana,m,bandung,10.000.001 - 15.000.000 IDR,s1,swasta,industri17,TRUE,0,0,0,0,0,1,FALSE,TRUE,
5d13fb75e56ea83f17432b58,2019-06-27 06:10:45.562000+07:00,48,Indosat,Mentari,FALSE,Bandung,6.314280485,FALSE,TRUE,,m,Jakarta,15.000.001 - 20.000.000 IDR,s1,swasta,industri16,TRUE,4,12,17,21,23,29,FALSE,FALSE,FALSE
5d13636be56ea83f17432abc,2019-06-26 19:22:03.407000+07:00,46,Indosat,"Mentari, Matrix",TRUE,Greater Jakarta,3.041518447,FALSE,TRUE,dana,f,Jakarta,> 20.000.001,s1,swasta,industri7,TRUE,1,1,1,1,1,1,FALSE,FALSE,FALSE
5d1303ce26fea92a3ab1887c,2019-06-26 12:34:06.324000+07:00,30,Telkomsel,"SimPATI, KartuHALO",TRUE,Bekasi,21.79810577,FALSE,FALSE,dana,m,Cianjur,10.000.001 - 15.000.000 IDR,sma,swasta,industri15,TRUE,,,,,,,,FALSE,TRUE
5d117cdaedc80816beff39a8,2019-06-25 08:46:02.946000+07:00,38,Axiata,XL Prabayar,TRUE,South Jakarta,5.371481457,FALSE,FALSE,dana,f,Jakarta,10.000.001 - 15.000.000 IDR,s1,swasta,industri13,TRUE,0,0,0,0,0,0,TRUE,FALSE,
5d0b90f7edc80816beff391b,2019-06-20 20:58:15.721000+07:00,30,Telkomsel,"SimPATI, KartuHALO",FALSE,Palembang,516.9292891,FALSE,FALSE,,m,Koto Baru,5000001 - 10.000.000 IDR,s1,swasta,industri12,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5d07a9558dc3da52edc16be3,2019-06-17 21:53:09.510000+07:00,44,Telkomsel,KartuHALO,TRUE,West Jakarta,6.558922813,FALSE,FALSE,dana,m,Cilacap,10.000.001 - 15.000.000 IDR,s1,swasta,industri10,TRUE,3,5,5,9,18,20,FALSE,FALSE,FALSE
5d028cc3b44024791bb1b545,2019-06-14 00:49:55.999000+07:00,29,Telkomsel,Kartu As Fress,FALSE,Palembang,500.9570348,FALSE,FALSE,,m,JAKARTA,5000001 - 10.000.000 IDR,sma,swasta,industri9,TRUE,0,1,2,10,10,11,FALSE,FALSE,FALSE
5d01efbdb6bf772dbe3dc73b,2019-06-13 13:39:57.823000+07:00,37,Telkomsel,"SimPATI, KartuHALO",TRUE,Bandung,9.265174272,TRUE,TRUE,dana,m,Bandung,10.000.001 - 15.000.000 IDR,s1,wiraswasta,industri8,TRUE,1,1,1,1,2,6,FALSE,TRUE,
5cfe6e76b6bf772dbe3dc631,2019-06-10 21:51:34.800000+07:00,27,Three,3,TRUE,South Jakarta,3.230834636,FALSE,TRUE,dana,m,Palembang,10.000.001 - 15.000.000 IDR,s1,swasta,industri23,TRUE,0,0,0,0,0,0,TRUE,FALSE,
5cfe21ccb6bf772dbe3dc61c,2019-06-10 16:24:28.006000+07:00,26,Indosat,IM3,TRUE,West Jakarta,3.318957144,FALSE,FALSE,dana,m,Blitar,5000001 - 10.000.000 IDR,s1,swasta,industri7,TRUE,0,0,0,0,0,0,TRUE,FALSE,
5cfb597ff331222ff337ddd9,2019-06-08 13:45:19.639000+07:00,56,Telkomsel,"SimPATI, KartuHALO",TRUE,South Jakarta,3.187201034,FALSE,FALSE,dana,m,Bengkulu,5000001 - 10.000.000 IDR,s1,negeri,industri2,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5cfb19b4f331222ff337ddc8,2019-06-08 09:13:08.543000+07:00,38,Telkomsel,"SimPATI, KartuHALO",FALSE,Tangerang,5.378534086,FALSE,FALSE,,m,Semarang,5000001 - 10.000.000 IDR,s1,swasta,industri6,TRUE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5cf483c2f331222ff337dcd7,2019-06-03 09:19:46.771000+07:00,42,Telkomsel,SimPATI,TRUE,Bandung,2.704518086,FALSE,TRUE,dana,m,bandung,5000001 - 10.000.000 IDR,s1,swasta,industri6,TRUE,0,0,0,0,0,1,FALSE,FALSE,TRUE
5cf02a8c3b88c07a4a6c78d6,2019-05-31 02:10:04.145000+07:00,31,Telkomsel,SimPATI,TRUE,West Jakarta,0.895468721,FALSE,TRUE,dana,m,Pati,10.000.001 - 15.000.000 IDR,d3,swasta,industri20,TRUE,0,0,0,0,2,2,FALSE,TRUE,TRUE
5cee14d9165ebc72c0f66712,2019-05-29 12:12:57.084000+07:00,32,Telkomsel,"SimPATI, KartuHALO",TRUE,West Jakarta,3.573746405,FALSE,TRUE,dana,m,Jakarta,5000001 - 10.000.000 IDR,s1,swasta,industri8,TRUE,0,0,0,0,3,3,FALSE,TRUE,
5ceddbe1cd479266bf4fae29,2019-05-29 08:09:53.543000+07:00,24,Indosat,IM3,TRUE,Bandung,4.930626031,FALSE,FALSE,dana,m,Bandung,10.000.001 - 15.000.000 IDR,s1,wiraswasta,industri8,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5cebab458f057759ee805cdf,2019-05-27 16:17:57.839000+07:00,39,Telkomsel,KartuHALO,TRUE,Tangerang,8.359404627,FALSE,FALSE,dana,m,Jambi,10.000.001 - 15.000.000 IDR,s1,swasta,industri6,TRUE,0,0,0,0,0,3,FALSE,FALSE,FALSE
5cebab078f057759ee805cde,2019-05-27 16:16:55.592000+07:00,31,Telkomsel,"SimPATI, KartuHALO",TRUE,Bandung,22.82932561,FALSE,FALSE,dana,m,Bandung,5000001 - 10.000.000 IDR,s1,swasta,industri9,TRUE,0,1,1,1,2,2,FALSE,FALSE,FALSE
5ceacfd38f057759ee805c50,2019-05-27 00:41:39.476000+07:00,31,Indosat,IM3,TRUE,Bandung,101.3104116,FALSE,TRUE,dana,m,Indramayu,5000001 - 10.000.000 IDR,s1,bumn,industri13,TRUE,0,0,1,1,3,3,FALSE,FALSE,FALSE
5ceac1128f057759ee805c40,2019-05-26 23:38:42.139000+07:00,22,Three,3,TRUE,South Tangerang,24.77945985,FALSE,FALSE,dana,m,Samarinda,5000001 - 10.000.000 IDR,sma,swasta,industri2,TRUE,7,7,9,10,13,14,FALSE,FALSE,FALSE
5ce92f6b8f057759ee805b79,2019-05-25 19:04:59.418000+07:00,24,Telkomsel,"SimPATI, KartuHALO",TRUE,West Jakarta,4.661461355,FALSE,FALSE,dana,m,Brebes,5000001 - 10.000.000 IDR,s1,swasta,industri3,TRUE,0,0,0,0,0,0,FALSE,TRUE,TRUE
5ce91eac8f057759ee805b77,2019-05-25 17:53:32.912000+07:00,31,Three,3,TRUE,Bekasi,2.366606123,FALSE,TRUE,dana,m,Jakarta,10.000.001 - 15.000.000 IDR,s1,swasta,industri21,TRUE,2,5,8,10,15,16,FALSE,FALSE,TRUE
5ce7a9cb8f057759ee805b34,2019-05-24 15:22:35.912000+07:00,35,Three,3,FALSE,,,FALSE,FALSE,,m,Jakarta,5000001 - 10.000.000 IDR,d3,swasta,industri7,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5ce6144972d71144e0c02cee,2019-05-23 10:32:25.392000+07:00,34,Axiata,XL Prabayar,TRUE,South Jakarta,3.195693853,FALSE,FALSE,card,m,Bandung,5000001 - 10.000.000 IDR,s1,swasta,industri8,TRUE,0,0,0,0,0,0,TRUE,FALSE,
5ce5f34772d71144e0c02ce8,2019-05-23 08:11:35.099000+07:00,23,Indosat,IM3,TRUE,Palembang,458.2738863,FALSE,FALSE,dana,m,Batam,5000001 - 10.000.000 IDR,s1,swasta,industri15,TRUE,0,0,0,0,0,1,FALSE,FALSE,
5ce5c70672d71144e0c02ce0,2019-05-23 05:02:46.749000+07:00,25,,,TRUE,Palembang,67.31587681,FALSE,FALSE,dana,m,Tanjung menang,5000001 - 10.000.000 IDR,sma,swasta,industri11,TRUE,7,7,7,7,7,8,FALSE,FALSE,TRUE
5ce55e1a72d71144e0c02cd8,2019-05-22 21:35:06.390000+07:00,23,Indosat,IM3,TRUE,South Jakarta,2.696019675,FALSE,FALSE,dana,m,Lampung,5000001 - 10.000.000 IDR,sma,freelancer,industri23,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5ce24cbc3e6d7c0e54b6ffba,2019-05-20 13:44:12.930000+07:00,16,Axiata,XL Prabayar,TRUE,South Jakarta,3.204170039,FALSE,FALSE,dana,m,Regal,10.000.001 - 15.000.000 IDR,s1,swasta,industri8,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5ce20d4fbd8f374812f9be62,2019-05-20 09:13:35.251000+07:00,26,Telkomsel,Kartu As Fress,TRUE,South Jakarta,3.222331245,FALSE,FALSE,dana,f,Kotabumi,5000001 - 10.000.000 IDR,s1,swasta,industri8,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5ce16d8dbd8f374812f9be44,2019-05-19 21:51:57.960000+07:00,27,Telkomsel,"SimPATI, KartuHALO",TRUE,Bekasi,5.186120541,FALSE,FALSE,dana,f,Jakarta,10.000.001 - 15.000.000 IDR,s1,swasta,industri7,TRUE,1,5,6,6,8,13,FALSE,FALSE,TRUE
5ce157f3bd8f374812f9be43,2019-05-19 20:19:47.329000+07:00,31,,,TRUE,Bandung,132.7035969,FALSE,FALSE,dana,m,Banyumas,5000001 - 10.000.000 IDR,s1,POLRI,industri1,TRUE,2,4,4,4,7,7,FALSE,FALSE,FALSE
5cda3210bf8e461aa66fd929,2019-05-14 10:12:16.671000+07:00,27,Telkomsel,"SimPATI, KartuHALO",TRUE,South Jakarta,3.203262208,FALSE,FALSE,card,m,JAKARTA,5000001 - 10.000.000 IDR,d3,swasta,industri24,TRUE,0,11,24,32,57,64,FALSE,FALSE,
5e35ab600cdcd27d22451487,2020-02-01 23:46:24.262000+07:00,25,Axiata,XL Prabayar,TRUE,South Tangerang,7.506498257,FALSE,FALSE,dana,m,Jakarta,5000001 - 10.000.000 IDR,d3,information-technology,industri8,FALSE,14,23,40,52,64,67,FALSE,FALSE,TRUE
5e34cc7e0cdcd27d2245140f,2020-02-01 07:55:26.088000+07:00,22,Axiata,XL Prabayar,TRUE,Palembang,5.546761321,FALSE,FALSE,dana,f,Palembang,5000001 - 10.000.000 IDR,s1,freelancer,industri7,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e3448400cdcd27d224513e4,2020-01-31 22:31:12.521000+07:00,27,Three,3,TRUE,Bandung,12.31120507,FALSE,FALSE,dana,f,Bandung,5000001 - 10.000.000 IDR,s1,marketing,industri16,TRUE,0,0,0,0,0,0,FALSE,FALSE,
5e3291eb0cdcd27d224511b7,2020-01-30 15:20:59.300000+07:00,26,Telkomsel,"SimPATI, KartuHALO",TRUE,Djogja,62.1346734,FALSE,FALSE,dana,m,Surakarta,< 5.000.000 IDR,s1,swasta,industri7,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e3245c80cdcd27d22451150,2020-01-30 09:56:08.174000+07:00,31,Telkomsel,KartuHALO,TRUE,Balikpapan,2.590427258,FALSE,FALSE,dana,f,balikpapan,< 5.000.000 IDR,s1,freelancer,industri20,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e3040fa0cdcd27d22450f8d,2020-01-28 21:11:06.323000+07:00,31,Telkomsel,"SimPATI, KartuHALO",TRUE,Surabaya,7.309755615,FALSE,FALSE,dana,m,Surabaya,5000001 - 10.000.000 IDR,s1,swasta,industri21,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e3011a40cdcd27d22450f52,2020-01-28 17:49:08.504000+07:00,24,Telkomsel,Kartu As,TRUE,Greater Jakarta,2.799023703,FALSE,FALSE,dana,m,Sukabumi,< 5.000.000 IDR,d3,swasta,industri15,FALSE,0,0,1,2,3,3,FALSE,FALSE,TRUE
5e2f87bb0cdcd27d22450e96,2020-01-28 08:00:43.811000+07:00,36,Axiata,XL Prabayar,TRUE,South Jakarta,3.134917279,FALSE,FALSE,dana,m,Jakarta,5000001 - 10.000.000 IDR,s1,operation,industri8,TRUE,0,0,1,7,11,11,FALSE,FALSE,FALSE
5e2ea0fb0cdcd27d22450df6,2020-01-27 15:36:11.498000+07:00,26,Telkomsel,"SimPATI, KartuHALO",TRUE,West Jakarta,4.443526688,FALSE,FALSE,dana,m,Jakarta,< 5.000.000 IDR,sma,swasta,industri15,FALSE,,,,,,,,FALSE,FALSE
5e2e8fe30cdcd27d22450ddf,2020-01-27 14:23:15.450000+07:00,30,Telkomsel,"SimPATI, KartuHALO",TRUE,Greater Jakarta,2.631068983,FALSE,FALSE,dana,f,Surabaya,10.000.001 - 15.000.000 IDR,s1,product-management,industri13,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e2d3a8e0cdcd27d22450cdb,2020-01-26 14:06:54.997000+07:00,36,Telkomsel,SimPATI,TRUE,South Jakarta,12.7206002,FALSE,FALSE,dana,f,Yogyakarta,5000001 - 10.000.000 IDR,sma,swasta,industri11,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5e2c2e1b0cdcd27d22450c0c,2020-01-25 19:01:31.599000+07:00,26,Telkomsel,"SimPATI, KartuHALO",TRUE,Bekasi,8.23624766,FALSE,FALSE,dana,m,Payakumbuh ,5000001 - 10.000.000 IDR,d3,swasta,industri2,TRUE,0,1,1,1,1,1,FALSE,FALSE,TRUE
5e2aaf135e61b96a10970d0a,2020-01-24 15:47:15.349000+07:00,25,Axiata,XL Prabayar/Pascabayar,TRUE,Bali,4.598060682,FALSE,FALSE,dana,f,JAKARTA,5000001 - 10.000.000 IDR,s1,swasta,industri19,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e2989d95e61b96a10970c01,2020-01-23 18:56:09.440000+07:00,32,,,TRUE,Medan,5.42465037,FALSE,FALSE,dana,f,Medan,< 5.000.000 IDR,s1,swasta,industri14,FALSE,3,8,9,9,10,19,FALSE,FALSE,FALSE
5e29432a5e61b96a10970ba5,2020-01-23 13:54:34.063000+07:00,28,,,TRUE,Makassar,8.538123556,FALSE,FALSE,dana,m,Jakarta,5000001 - 10.000.000 IDR,s1,swasta,industri13,FALSE,0,0,0,0,0,0,FALSE,FALSE,
5e293ede5e61b96a10970b9e,2020-01-23 13:36:14.127000+07:00,23,,,TRUE,Bekasi,5.155525722,FALSE,FALSE,dana,m,Jakarta,10.000.001 - 15.000.000 IDR,s1,product-management,industri6,FALSE,0,0,0,0,0,0,TRUE,FALSE,
5e2919785e61b96a10970b6d,2020-01-23 10:56:40.991000+07:00,23,Telkomsel,SimPATI,TRUE,Bandung,11.61646704,FALSE,FALSE,dana,m,Bandung,< 5.000.000 IDR,sma,swasta,industri24,FALSE,16,17,17,17,17,17,FALSE,FALSE,TRUE
5e27cca581d9fd5741f728a2,2020-01-22 11:16:37.206000+07:00,21,Telkomsel,SimPATI,TRUE,Bandung,2.856696615,FALSE,FALSE,dana,m,Bandung,5000001 - 10.000.000 IDR,sma,swasta,industri19,TRUE,0,0,0,1,1,1,FALSE,FALSE,
5e27b12781d9fd5741f72892,2020-01-22 09:19:19.893000+07:00,22,Telkomsel,"SimPATI, KartuHALO",TRUE,Greater Jakarta,3.776650014,FALSE,FALSE,dana,m,Jakarta,5000001 - 10.000.000 IDR,s1,bumn,industri17,TRUE,0,0,1,2,2,2,FALSE,FALSE,FALSE
5e27a74e81d9fd5741f7288d,2020-01-22 08:37:18.455000+07:00,22,Three,3,TRUE,West Jakarta,6.671486437,FALSE,FALSE,dana,f,Jakarta,< 5.000.000 IDR,sma,swasta,industri22,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e2694bc81d9fd5741f727ef,2020-01-21 13:05:48.081000+07:00,26,Telkomsel,Kartu As Fress,TRUE,Palembang,195.6806623,FALSE,FALSE,dana,m,Pauh Tengah,< 5.000.000 IDR,s1,negeri,industri22,FALSE,0,0,0,0,0,0,TRUE,FALSE,TRUE
5e22f3e481d9fd5741f724db,2020-01-18 19:02:44.255000+07:00,24,Axiata,XL Prabayar,TRUE,South Jakarta,21.91379214,FALSE,FALSE,dana,m,Bogor,< 5.000.000 IDR,sma,swasta,industri5,TRUE,3,10,15,16,16,16,FALSE,FALSE,
5e22ed1e81d9fd5741f724d1,2020-01-18 18:33:50.102000+07:00,22,Three,3,TRUE,Bandung,8.340105358,FALSE,FALSE,dana,m,Bandung,< 5.000.000 IDR,sma,wiraswasta,industri15,FALSE,0,0,0,0,0,0,FALSE,FALSE,
5e2087b681d9fd5741f722aa,2020-01-16 22:56:38.903000+07:00,22,Telkomsel,"SimPATI, KartuHALO",TRUE,Bandung,4.40207728,FALSE,TRUE,dana,m,Bandung,< 5.000.000 IDR,sma,swasta,industri15,FALSE,0,0,0,0,0,0,FALSE,FALSE,
5e2061d681d9fd5741f72276,2020-01-16 20:15:02.490000+07:00,22,Telkomsel,SimPATI,TRUE,Bandung,4.305570925,FALSE,FALSE,dana,m,Bandung,< 5.000.000 IDR,sma,swasta,industri18,FALSE,0,0,0,0,2,3,FALSE,FALSE,FALSE
5e1f312c81d9fd5741f7218b,2020-01-15 22:35:08.021000+07:00,26,Telkomsel,KartuHALO,TRUE,Surabaya,75.97229418,FALSE,FALSE,dana,m,Jakarta,< 5.000.000 IDR,s1,freelancer,industri7,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e1c193d0d7e7521580fc1ba,2020-01-13 14:16:13.016000+07:00,32,Telkomsel,"SimPATI, KartuHALO",TRUE,South Jakarta,3.20411108,TRUE,TRUE,dana,m,Jakarta,15.000.001 - 20.000.000 IDR,s1,swasta,industri23,FALSE,,,,,,,,FALSE,FALSE
5e194faf0d7e7521580fbfc0,2020-01-11 11:31:43.174000+07:00,28,Axiata,XL Prabayar/Pascabayar,TRUE,Bandung,2.154077368,TRUE,TRUE,dana,m,Bandung,< 5.000.000 IDR,sma,swasta,industri16,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e16eca20d7e7521580fbdd0,2020-01-09 16:04:34.941000+07:00,26,,,TRUE,Bali,101.6787709,FALSE,TRUE,dana,m,Bagu Dasan,5000001 - 10.000.000 IDR,sma,wiraswasta,industri12,TRUE,0,0,0,0,0,0,FALSE,FALSE,TRUE
5e1673680d7e7521580fbd3d,2020-01-09 07:27:20.113000+07:00,36,Telkomsel,"SimPATI, KartuHALO",TRUE,Djogja,90.60422643,FALSE,TRUE,dana,m,Semarang,5000001 - 10.000.000 IDR,sma,wiraswasta,industri17,FALSE,0,0,0,0,0,0,TRUE,FALSE,
5e15ae630d7e7521580fbcd2,2020-01-08 17:26:43.922000+07:00,26,Telkomsel,Kartu As Fress,TRUE,Makassar,360.3271429,FALSE,TRUE,dana,m,Sorowako,< 5.000.000 IDR,s1,freelancer,industri7,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e14a45c0d7e7521580fbbf3,2020-01-07 22:31:40.463000+07:00,25,Axiata,XL Prabayar,TRUE,Bali,54.17200747,FALSE,FALSE,dana,f,Purwokerto,< 5.000.000 IDR,s1,swasta,industri16,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e14030a0d7e7521580fbb0f,2020-01-07 11:03:22.151000+07:00,27,Three,3,TRUE,Djogja,89.69591689,FALSE,TRUE,dana,m,Semarang,< 5.000.000 IDR,sma,swasta,industri24,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e12ffbb0d7e7521580fba81,2020-01-06 16:36:59.568000+07:00,23,Telkomsel,SimPATI,TRUE,Bandung,74.45931602,FALSE,TRUE,dana,m,Tasikmalaya,< 5.000.000 IDR,d3,swasta,industri13,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e11d9fd0d7e7521580fb995,2020-01-05 19:43:41.624000+07:00,22,Axiata,XL Prabayar,TRUE,Tangerang,18.3054411,FALSE,TRUE,dana,m,Bandung,< 5.000.000 IDR,s1,swasta,industri19,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e11b68e0d7e7521580fb962,2020-01-05 17:12:30.537000+07:00,28,Natrindo Telepon Seluler,Axis,TRUE,North Jakarta,5.041603939,TRUE,TRUE,dana,f,Jakarta,5000001 - 10.000.000 IDR,s1,swasta,industri11,FALSE,3,7,9,13,16,19,FALSE,FALSE,TRUE
5e109fdc0d7e7521580fb878,2020-01-04 21:23:24.974000+07:00,21,Three,3,TRUE,Djogja,161.6847293,FALSE,TRUE,dana,m,Tegal,< 5.000.000 IDR,d3,swasta,industri18,FALSE,0,0,0,0,0,0,TRUE,FALSE,
5e0fda210d7e7521580fb7b1,2020-01-04 07:19:45.525000+07:00,31,Telkomsel,KartuHALO,FALSE,Balikpapan,85.23388071,FALSE,TRUE,card,m,Samarinda,5000001 - 10.000.000 IDR,s1,swasta,industri19,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e0fd12d0d7e7521580fb7a9,2020-01-04 06:41:33.284000+07:00,27,Telkomsel,Kartu As,TRUE,Bandung,26.44041229,FALSE,TRUE,dana,m,Majalengka,5000001 - 10.000.000 IDR,s1,swasta,industri8,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5e0eafc80d7e7521580fb6cb,2020-01-03 10:06:48.596000+07:00,27,Axiata,XL Prabayar/Pascabayar,TRUE,South Tangerang,2.759861899,FALSE,FALSE,dana,m,Jakarta,5000001 - 10.000.000 IDR,s1,marketing,industri11,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE
5e0db7bc0d7e7521580fb66f,2020-01-02 16:28:28.814000+07:00,21,,,TRUE,Surabaya,30.85965275,FALSE,TRUE,dana,m,Gresik,< 5.000.000 IDR,sma,wiraswasta,industri20,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e0daf1a0d7e7521580fb66b,2020-01-02 15:51:38.717000+07:00,26,,,TRUE,Medan,281.2523714,FALSE,TRUE,dana,m,Medan,< 5.000.000 IDR,d3,wiraswasta,industri21,FALSE,0,0,0,0,0,0,TRUE,FALSE,
5e0d759b0d7e7521580fb643,2020-01-02 11:46:19.096000+07:00,29,Telkomsel,KartuHALO,TRUE,Greater Jakarta,1.959491767,TRUE,TRUE,dana,m,Jakarta,10.000.001 - 15.000.000 IDR,s1,product-management,industri8,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e0b391b0d7e7521580fb573,2019-12-31 19:03:39.332000+07:00,37,Telkomsel,"SimPATI, KartuHALO",TRUE,Makassar,1.879237171,FALSE,TRUE,dana,m,Soppeng,5000001 - 10.000.000 IDR,d3,negeri,industri8,FALSE,0,1,1,1,1,1,FALSE,FALSE,FALSE
5e0ad99c0d7e7521580fb50a,2019-12-31 12:16:12.346000+07:00,30,Telkomsel,SimPATI,TRUE,South Tangerang,25.33079057,FALSE,TRUE,dana,f,Medan,< 5.000.000 IDR,s1,freelancer,industri7,FALSE,0,0,1,1,1,1,FALSE,FALSE,FALSE
5e08d6510d7e7521580fb3be,2019-12-29 23:37:37.290000+07:00,27,Indosat,Mentari,TRUE,Palembang,460.8756448,FALSE,TRUE,dana,f,Tanjungpinang ,5000001 - 10.000.000 IDR,sma,wiraswasta,industri20,FALSE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e0833a80d7e7521580fb332,2019-12-29 12:03:36.672000+07:00,24,,,TRUE,Medan,5.169756457,FALSE,TRUE,dana,m,SIKARA-KARA III,5000001 - 10.000.000 IDR,s1,swasta,industri22,TRUE,0,0,0,0,1,2,FALSE,FALSE,FALSE
5e082cb00d7e7521580fb327,2019-12-29 11:33:52.719000+07:00,24,,,TRUE,Tangerang,178.2391604,TRUE,TRUE,dana,m,Tanjung karang ,< 5.000.000 IDR,sma,operation,industri18,TRUE,0,1,1,2,2,3,FALSE,FALSE,FALSE
5e07db230d7e7521580fb2d6,2019-12-29 05:45:55.822000+07:00,29,Three,3,TRUE,South Jakarta,34.66732787,FALSE,TRUE,dana,m,Bogor,5000001 - 10.000.000 IDR,s1,information-technology,industri18,FALSE,0,0,0,1,5,5,FALSE,FALSE,FALSE
5e07a7bc0d7e7521580fb2b7,2019-12-29 02:06:36.942000+07:00,26,Telkomsel,SimPATI,TRUE,South Jakarta,20.97320842,FALSE,FALSE,dana,m,Jakarta,< 5.000.000 IDR,sma,bumn,industri19,TRUE,0,0,0,0,0,2,FALSE,FALSE,FALSE
5e0785770d7e7521580fb28e,2019-12-28 23:40:23.162000+07:00,27,,,TRUE,Bekasi,4.454030189,FALSE,FALSE,dana,m,Jakarta ,5000001 - 10.000.000 IDR,d3,swasta,industri15,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e062b9f0d7e7521580fb13d,2019-12-27 23:04:47.432000+07:00,19,,,TRUE,Bekasi,21.26688127,FALSE,FALSE,dana,m,Bekasi,< 5.000.000 IDR,sma,operation,industri15,FALSE,0,0,0,0,0,1,FALSE,FALSE,FALSE
5e0628ee0d7e7521580fb138,2019-12-27 22:53:18.195000+07:00,23,Telkomsel,"SimPATI, KartuHALO",TRUE,Surabaya,72.3078925,FALSE,FALSE,dana,m,Ledang,< 5.000.000 IDR,s1,freelancer,industri24,TRUE,0,0,0,0,0,0,TRUE,FALSE,FALSE
5e0590f70d7e7521580fb064,2019-12-27 12:04:55.696000+07:00,31,Smart Telecom,Smart,TRUE,Djogja,80.37288326,FALSE,FALSE,dana,m,TEGAL,5000001 - 10.000.000 IDR,d3,swasta,industri18,FALSE,5,5,5,7,8,8,FALSE,FALSE,TRUE
5e05872a0d7e7521580fb042,2019-12-27 11:23:06.617000+07:00,26,Axiata,XL Prabayar/Pascabayar,TRUE,Greater Jakarta,5.434697044,FALSE,TRUE,dana,f,Candimas,< 5.000.000 IDR,d3,swasta,industri7,TRUE,0,0,0,0,0,0,TRUE,FALSE,
5e057a350d7e7521580fb010,2019-12-27 10:27:49.035000+07:00,28,Telkomsel,KartuHALO,TRUE,Bandung,3.403647552,FALSE,TRUE,dana,m,Bandung,< 5.000.000 IDR,sma,customer-service,industri18,FALSE,0,0,0,1,2,5,FALSE,FALSE,TRUE
